Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"51121 Conductors, composers and arrangers",0,0,0,Nunavut
51122 Musicians and singers,10,0,"8,000",Nunavut
"52 Technical occupations in art, culture and sport",85,"18,200","45,000",Nunavut
521 Technical occupations in art and culture,85,"18,200","45,000",Nunavut
5210 Technical occupations in libraries and public archives,0,0,0,Nunavut
52100 Library and public archive technicians,0,0,0,Nunavut
"5211 Technical occupations in motion pictures, broadcasting and the performing arts",70,"15,300","44,000",Nunavut
52110 Film and video camera operators,10,0,"30,000",Nunavut
52111 Graphic arts technicians,0,0,0,Nunavut
52112 Broadcast technicians,10,0,"60,000",Nunavut
52113 Audio and video recording technicians,0,0,0,Nunavut
52114 Announcers and other broadcasters,45,"8,800","25,000",Nunavut
"52119 Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",10,0,"120,000",Nunavut
5212 Graphic and interior designers,10,0,"45,000",Nunavut
52120 Graphic designers and illustrators,10,0,"45,000",Nunavut
52121 Interior designers and interior decorators,0,0,0,Nunavut
"53 Occupations in art, culture and sport",50,"11,800","22,000",Nunavut
531 Occupations in art and culture,45,"15,900","23,000",Nunavut
5310 Occupations related to museums and art galleries,10,0,"30,000",Nunavut
"53100 Registrars, restorers, interpreters and other occupations related to museum and art galleries",10,0,"30,000",Nunavut
5311 Photographers and support occupations in arts and culture,10,0,"50,000",Nunavut
53110 Photographers,0,0,0,Nunavut
"53111 Motion pictures, broadcasting, photography and performing arts assistants and operators",0,0,0,Nunavut
5312 Occupations in creative and performing art,35,"5,520","19,000",Nunavut
53120 Dancers,0,0,0,Nunavut
"53121 Actors, comedians and circus performers",0,0,0,Nunavut
"53122 Painters, sculptors and other visual artists",0,0,0,Nunavut
"53123 Theatre, fashion, exhibit and other creative designers",0,0,0,Nunavut
53124 Artisans and craftspersons,30,"5,000","19,000",Nunavut
"53125 Patternmakers - textile, leather and fur products",0,0,0,Nunavut
532 Occupations in sports,0,0,0,Nunavut
"5320 Athletes, coaches, referees and related occupations",0,0,0,Nunavut
53200 Athletes,0,0,0,Nunavut
53201 Coaches,0,0,0,Nunavut
53202 Sports officials and referees,0,0,0,Nunavut
54 Support occupations in sport,55,"8,700","22,000",Nunavut
541 Support occupations in sport,55,"8,700","22,000",Nunavut
