Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
52100 Library and public archive technicians,"1,045","45,200","42,900",British Columbia
"5211 Technical occupations in motion pictures, broadcasting and the performing arts","13,675","54,800","61,500",British Columbia
52110 Film and video camera operators,"1,045","25,000","37,400",British Columbia
52111 Graphic arts technicians,"2,910","75,500","82,300",British Columbia
52112 Broadcast technicians,195,"55,200","52,800",British Columbia
52113 Audio and video recording technicians,"2,655","31,800","42,760",British Columbia
52114 Announcers and other broadcasters,560,"45,200","50,400",British Columbia
"52119 Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","6,305","59,200","65,100",British Columbia
5212 Graphic and interior designers,"18,945","42,800","49,640",British Columbia
52120 Graphic designers and illustrators,"14,585","44,800","51,800",British Columbia
52121 Interior designers and interior decorators,"4,365","36,400","42,520",British Columbia
"53 Occupations in art, culture and sport","25,695","15,000","30,280",British Columbia
531 Occupations in art and culture,"22,245","14,700","27,680",British Columbia
5310 Occupations related to museums and art galleries,805,"18,400","23,120",British Columbia
"53100 Registrars, restorers, interpreters and other occupations related to museum and art galleries",805,"18,400","23,120",British Columbia
